,snmae,dnmae,z,sname,dname,z
4897,Brywood ,Irvine Unified,1.922802231,Brywood ,Irvine Unified,4.603394574
4898,Meadow Park,Irvine Unified,-0.021213963,Meadow Park ,Irvine Unified,2.117086314
4899,Springbrook ,Irvine Unified,-0.300256415,Springbrook ,Irvine Unified,1.151786703
4900,Westpark ,Irvine Unified,0.199761821,Westpark ,Irvine Unified,0.430516892
4902,Canyon View ,Irvine Unified,0.20511187,Canyon View ,Irvine Unified,-0.555560122
4903,Plaza Vista,Irvine Unified,0.490713548,Plaza Vista,Irvine Unified,-0.050467104
4904,Oak Creek ,Irvine Unified,1.008835689,Oak Creek ,Irvine Unified,1.398704457
1642,Island ,Island Union ,0.803189456,Island ,Island Union ,2.478104055
1182,Jacoby Creek Charter,Jacoby Creek ,-1.19114666,Jacoby Creek,Jacoby Creek ,-1.798103002
9172,Jamestown ,Jamestown ,-1.74595999,Jamestown ,Jamestown ,-1.954978738
6600,Jamul Primary,Jamul-Dulzura Union ,-1.014802446,Jamul Primary,Jamul-Dulzura Union ,0.305597726
6602,Jamul Intermediate,Jamul-Dulzura Union ,-0.897758168,Jamul Intermediate,Jamul-Dulzura Union ,-1.089217961
6603,Greater San Diego Academy,Jamul-Dulzura Union ,-0.079546894,Greater San Diego Academy,Jamul-Dulzura Union ,0.343108629
1704,Janesville ,Janesville Union ,0.67354763,Janesville ,Janesville Union ,-1.171168474
7245,Anthony C. Traina ,Jefferson ,-2.172885609,Anthony C. Traina ,Jefferson ,-0.703660544
7247,Monticello ,Jefferson ,-1.131512661,Monticello ,Jefferson ,-1.149429743
7248,Tom Hawkins ,Jefferson ,0.329097923,Tom Hawkins ,Jefferson ,2.491021828
7552,Daniel Webster ,Jefferson ,-0.849733513,Daniel Webster ,Jefferson ,0.114337973
7554,Franklin Delano Roosevelt ,Jefferson ,0.180760319,Franklin Delano Roosevelt ,Jefferson ,0.056693433
7555,Garden Village ,Jefferson ,0.053409554,Garden Village ,Jefferson ,-0.06079806
7556,George Washington ,Jefferson ,-0.114748681,George Washington ,Jefferson ,-0.010719999
7557,John F. Kennedy ,Jefferson ,-0.848906205,John F. Kennedy ,Jefferson ,0.510020292
7558,Margaret Pauline Brown ,Jefferson ,-1.168655168,Margaret Pauline Brown ,Jefferson ,-2.190148484
7559,Thomas Edison ,Jefferson ,0.523893867,Thomas Edison ,Jefferson ,1.74858355
7560,Marjorie H. Tobias ,Jefferson ,-1.805385483,Marjorie H. Tobias ,Jefferson ,2.082215607
7561,Westlake ,Jefferson ,-0.130066418,Westlake ,Jefferson ,-0.119814215
7562,Woodrow Wilson ,Jefferson ,-0.151762401,Woodrow Wilson ,Jefferson ,0.306942827
7563,Susan B. Anthony ,Jefferson ,-1.552669998,Susan B. Anthony ,Jefferson ,0.612903155
535,Rodeo Hills ,John Swett Unified,1.658912033,Rodeo Hills ,John Swett Unified,-0.661432659
1706,Johnstonville ,Johnstonville ,1.456987951,Johnstonville ,Johnstonville ,0.183290765
6605,Julian Charter,Julian Union ,-0.142673527,Julian Charter,Julian Union ,-3.950559257
6606,Julian ,Julian Union ,-0.208260208,Julian ,Julian Union ,-0.066774261
8311,Junction ,Junction ,-0.047327501,Junction ,Junction ,0.006191473
5214,Glen Avon ,Jurupa Unified,-0.320024575,Glen Avon ,Jurupa Unified,1.970487499
5216,Mission Bell ,Jurupa Unified,-0.232940675,,,
5217,Pacific Avenue ,Jurupa Unified,-0.923379835,Pacific Avenue ,Jurupa Unified,-0.430813162
5218,Pedley ,Jurupa Unified,-0.262281688,Pedley ,Jurupa Unified,0.558849715
5219,Rustic Lane ,Jurupa Unified,-0.818628758,,,
5220,Troth Street ,Jurupa Unified,-2.259326256,Troth Street ,Jurupa Unified,-3.429747197
5221,Van Buren ,Jurupa Unified,-1.985348121,Van Buren ,Jurupa Unified,-1.369661632
5222,West Riverside ,Jurupa Unified,-1.225994197,,,
5225,Sky Country ,Jurupa Unified,-2.186921552,Sky Country ,Jurupa Unified,-2.541520924
5226,Indian Hills ,Jurupa Unified,-0.318528117,Indian Hills ,Jurupa Unified,-0.34792712
5227,Camino Real ,Jurupa Unified,-2.117346945,Camino Real ,Jurupa Unified,-1.281514739
5228,Sunnyslope ,Jurupa Unified,-1.363198624,Sunnyslope ,Jurupa Unified,-0.692886571
5229,Granite Hill ,Jurupa Unified,-0.998278652,Granite Hill ,Jurupa Unified,-1.059240759
5230,Stone Avenue ,Jurupa Unified,-0.094904149,Stone Avenue ,Jurupa Unified,0.488361745
5232,Peralta ,Jurupa Unified,2.943513796,Peralta ,Jurupa Unified,0.058068621
1672,Kelseyville ,Kelseyville Unified,0.847456546,Kelseyville ,Kelseyville Unified,0.169385
1674,Riviera ,Kelseyville Unified,-0.101718578,Riviera ,Kelseyville Unified,0.386609491
3873,Anthony G. Bacich ,Kentfield ,1.323157829,,,
2132,Alpine ,Keppel Union ,-3.254489879,Alpine ,Keppel Union ,-1.733601039
2133,Antelope ,Keppel Union ,-1.884161958,Antelope ,Keppel Union ,-1.544549739
2134,Lake Los Angeles ,Keppel Union ,-3.874947602,Lake Los Angeles ,Keppel Union ,-2.254415074
2135,Daisy Gibson ,Keppel Union ,-1.89554596,Daisy Gibson ,Keppel Union ,-0.271239001
2136,Pearblossom ,Keppel Union ,2.708061502,Pearblossom ,Keppel Union ,1.031512976
1084,Goldenrod ,Kerman Unified,0.536629917,Goldenrod ,Kerman Unified,-0.559421842
1088,Sun Empire ,Kerman Unified,-0.15583509,Sun Empire ,Kerman Unified,3.573503114
1089,Liberty ,Kerman Unified,1.56326385,Liberty ,Kerman Unified,1.959735381
1330,Kern County Special Education,Kern County Office of Educatio,-2.163007128,Kern County Special Education,Kern County Office of Education,-8.171910877
1480,Woodrow W. Wallace ,Kernville Union ,-1.327633161,Woodrow W. Wallace ,Kernville Union ,-0.061693452
8722,Keyes to Learning Charter,Keyes Union,0.360980446,Keyes to Learning Charter,Keyes Union,0.862903737
4160,King City Arts Magnet,King City Union,-0.510308063,King City Arts Magnet,King City Union,-0.87665193
4162,Santa Lucia ,King City Union,2.06984091,,,
4163,Del Rey ,King City Union,-0.696216514,Del Rey ,King City Union,-0.123029364
979,Thomas Law Reed ,Kings Canyon Joint Unified,1.169705431,Thomas Law Reed ,Kings Canyon Joint Unified,0.449542375
986,Dunlap ,Kings Canyon Joint Unified,1.345386323,Dunlap ,Kings Canyon Joint Unified,-1.192042473
992,Riverview ,Kings Canyon Joint Unified,-0.075391248,Riverview ,Kings Canyon Joint Unified,0.025196955
1610,Kings County Special Education,Kings County Office of Educati,1.595370273,,,
9004,Kings River ,Kings River Union ,0.679038556,Kings River ,Kings River Union ,0.098828282
1644,Kings River-Hardwick ,Kings River-Hardwick Union Ele,0.835342898,Kings River-Hardwick ,Kings River-Hardwick Union ,0.77062972
971,Ronald W. Reagan ,Kingsburg  Charter,-1.063800828,Ronald W. Reagan ,Kingsburg  Charter,3.281387236
972,Lincoln ,Kingsburg  Charter,1.291035272,Lincoln ,Kingsburg  Charter,1.127418659
974,Kingsburg Community Charter Extension,Kingsburg  Charter,0.832347127,Kingsburg Community Charter Extension,Kingsburg  Charter,-1.137417981
8919,Kirkwood ,Kirkwood ,-1.085245159,Kirkwood ,Kirkwood ,-1.125037613
1646,Kit Carson ,Kit Carson Union ,-0.893244837,Kit Carson ,Kit Carson Union ,-0.820575238
8725,Knights Ferry ,Knights Ferry ,-0.28167758,Knights Ferry ,Knights Ferry ,-0.478425223
537,Knightsen ,Knightsen ,0.525450556,Knightsen ,Knightsen ,1.593687302
1677,Burns Valley,Konocti Unified,-0.12505475,Burns Valley,Konocti Unified,-0.046489054
1678,East Lake,Konocti Unified,-0.911748232,,,
1680,Lower Lake ,Konocti Unified,0.688059066,Lower Lake ,Konocti Unified,-0.97680199
1681,Pomo,Konocti Unified,-2.213868845,Pomo,Konocti Unified,-2.7003025
4605,Ladera Palma ,La Habra City ,-0.255149783,,,
4606,Las Lomas ,La Habra City ,-0.052690062,,,
4607,Las Positas ,La Habra City ,0.694856854,Las Positas ,La Habra City ,-0.081419514
4608,Sierra Vista ,La Habra City ,0.088768906,Sierra Vista ,La Habra City ,-0.29737306
4609,Walnut ,La Habra City ,2.820541286,Walnut ,La Habra City ,-0.337571528
7579,Pescadero  and Middle,La Honda-Pescadero Unified,0.893724607,Pescadero  and Middle,La Honda-Pescadero Unified,1.335230112
6621,Avondale ,La Mesa-Spring Valley,-1.960122255,Avondale ,La Mesa-Spring Valley,0.73439066
6622,Bancroft ,La Mesa-Spring Valley,-0.076667448,Bancroft ,La Mesa-Spring Valley,0.186994852
6623,Casa de Oro ,La Mesa-Spring Valley,0.386785113,Casa de Oro ,La Mesa-Spring Valley,0.045301093
6624,Fletcher Hills ,La Mesa-Spring Valley,1.145584963,Fletcher Hills ,La Mesa-Spring Valley,1.507525
6625,Highlands ,La Mesa-Spring Valley,0.626362258,Highlands ,La Mesa-Spring Valley,-0.381012725
6626,Kempton Street ,La Mesa-Spring Valley,0.224302274,,,
6627,La Mesa Dale ,La Mesa-Spring Valley,-2.337271649,La Mesa Dale ,La Mesa-Spring Valley,-2.216150739
6629,La Presa ,La Mesa-Spring Valley,-1.735713797,La Presa ,La Mesa-Spring Valley,0.697445871
6630,Lemon Avenue ,La Mesa-Spring Valley,0.087209552,Lemon Avenue ,La Mesa-Spring Valley,0.810079328
6631,Maryland Avenue ,La Mesa-Spring Valley,0.087148317,Maryland Avenue ,La Mesa-Spring Valley,-0.779396633
6632,Murray Manor ,La Mesa-Spring Valley,-3.898540447,Murray Manor ,La Mesa-Spring Valley,0.636327716
6633,Northmont ,La Mesa-Spring Valley,-3.473889125,Northmont ,La Mesa-Spring Valley,-1.180639914
6635,Rancho ,La Mesa-Spring Valley,0.51534842,Rancho ,La Mesa-Spring Valley,-1.185030928
6636,Rolando ,La Mesa-Spring Valley,0.354980701,Rolando ,La Mesa-Spring Valley,0.572523605
6639,Murdock ,La Mesa-Spring Valley,-1.653250906,Murdock ,La Mesa-Spring Valley,0.942087969
6640,Loma ,La Mesa-Spring Valley,2.121821715,Loma ,La Mesa-Spring Valley,0.012336688
6641,Sweetwater Springs ,La Mesa-Spring Valley,-2.242744533,Sweetwater Springs ,La Mesa-Spring Valley,0.183173588
4598,El Morro ,Laguna Beach Unified,-1.106868981,El Morro ,Laguna Beach Unified,1.927743113
4600,Top of the World ,Laguna Beach Unified,-0.593708561,Top of the World ,Laguna Beach Unified,-0.261431403
3876,Lagunitas ,Lagunitas ,0.171282616,,,
1125,Lake ,Lake ,-0.503380429,Lake ,Lake ,2.180085055
5427,Ronald Reagan ,Lake Elsinore Unified,-0.302853974,Ronald Reagan ,Lake Elsinore Unified,-1.810293566
5428,Earl Warren ,Lake Elsinore Unified,0.157952635,Earl Warren ,Lake Elsinore Unified,-0.007023014
5429,Sycamore Academy of Science and Cultural,Lake Elsinore Unified,-1.108428577,Sycamore Academy of Science and Cultural Arts,Lake Elsinore Unified,-1.68317961
5430,Lakeland Village,Lake Elsinore Unified,-0.390061091,Lakeland Village,Lake Elsinore Unified,-3.352426222
5435,Machado ,Lake Elsinore Unified,0.533064522,Machado ,Lake Elsinore Unified,-0.392726169
5436,Wildomar ,Lake Elsinore Unified,-1.28918232,Wildomar ,Lake Elsinore Unified,-1.648181733
5439,Railroad Canyon ,Lake Elsinore Unified,0.641818399,Railroad Canyon ,Lake Elsinore Unified,1.241615157
5440,Withrow ,Lake Elsinore Unified,-2.070522233,Withrow ,Lake Elsinore Unified,-0.216862962
5441,Luiseno,Lake Elsinore Unified,-3.22479741,Luiseno,Lake Elsinore Unified,-1.784446149
5442,Tuscany Hills ,Lake Elsinore Unified,-2.701430206,Tuscany Hills ,Lake Elsinore Unified,-1.486628545
5443,Donald Graham ,Lake Elsinore Unified,-0.939580656,Donald Graham ,Lake Elsinore Unified,0.160466063
5445,William Collier ,Lake Elsinore Unified,-1.546569544,William Collier ,Lake Elsinore Unified,-1.268485741
5446,Rice Canyon ,Lake Elsinore Unified,-1.839174221,Rice Canyon ,Lake Elsinore Unified,-2.493916915
5447,Cottonwood Canyon ,Lake Elsinore Unified,-2.66937277,Cottonwood Canyon ,Lake Elsinore Unified,-0.434252899
753,Lake Tahoe Environmental Science Magnet,Lake Tahoe Unified,-0.179242142,Lake Tahoe Environmental Science Magnet,Lake Tahoe Unified,-0.234594114
755,Bijou Community,Lake Tahoe Unified,3.480295981,Bijou Community,Lake Tahoe Unified,6.867420584
757,Tahoe Valley ,Lake Tahoe Unified,0.225288934,Tahoe Valley ,Lake Tahoe Unified,-0.920929438
758,Sierra House ,Lake Tahoe Unified,1.651239865,Sierra House ,Lake Tahoe Unified,1.814318238
1684,Lakeport ,Lakeport Unified,-1.244692366,Lakeport ,Lakeport Unified,1.227379689
1482,Lakeside,Lakeside Union,-0.344408622,Lakeside,Lakeside Union,-0.268546312
1483,Donald E. Suburu,Lakeside Union,0.64164372,Donald E. Suburu,Lakeside Union,-0.714259054
6612,Mandarin Language Academy,Lakeside Union ,0.634616076,,,
6613,Lakeside Farms ,Lakeside Union ,-0.56875773,Lakeside Farms ,Lakeside Union ,-0.567173222
6615,Lakeview ,Lakeside Union ,-0.783652522,Lakeview ,Lakeside Union ,-1.132212839
6616,Lindo Park ,Lakeside Union ,-1.797799996,Lindo Park ,Lakeside Union ,-2.164128333
6617,Riverview ,Lakeside Union ,0.772131859,Riverview ,Lakeside Union ,-0.54488937
6619,Lemon Crest ,Lakeside Union ,1.716836642,Lemon Crest ,Lakeside Union ,-0.778614358
7440,Wicklund ,Lammersville Joint Unified,-1.369316005,Wicklund ,Lammersville Joint Unified,0.944538966
7441,Bethany ,Lammersville Joint Unified,-1.649391094,Bethany ,Lammersville Joint Unified,1.228825784
7442,Sebastian Questa ,Lammersville Joint Unified,-1.101360272,Sebastian Questa ,Lammersville Joint Unified,-0.531313576
7443,Lammersville ,Lammersville Joint Unified,-0.310501157,Lammersville ,Lammersville Joint Unified,-0.143319572
1485,Alicante Avenue ,Lamont ,-0.702889566,Alicante Avenue ,Lamont ,-0.460392895
2142,John and Jacquelyn Miller ,Lancaster ,-1.719130788,John and Jacquelyn Miller ,Lancaster ,-0.695918093
2144,Discovery,Lancaster ,-1.059277675,Discovery,Lancaster ,-1.501288051
2147,Desert View ,Lancaster ,-0.785747416,Desert View ,Lancaster ,-1.375753671
2148,El Dorado ,Lancaster ,-1.545281045,El Dorado ,Lancaster ,-3.60272228
2149,Joshua ,Lancaster ,-0.506861953,Joshua ,Lancaster ,-4.731259375
2150,Linda Verde ,Lancaster ,-2.068157851,,,
2151,Mariposa ,Lancaster ,-1.813479659,Mariposa ,Lancaster ,-2.846490517
2152,Monte Vista ,Lancaster ,-0.34409724,Monte Vista ,Lancaster ,-0.857734159
2154,Sierra ,Lancaster ,-0.643316563,Sierra ,Lancaster ,-4.088090796
2155,Sunnydale ,Lancaster ,0.077761595,Sunnydale ,Lancaster ,-2.069342564
2156,Nancy Cory ,Lancaster ,-1.873395406,Nancy Cory ,Lancaster ,0.117598936
2157,Lincoln ,Lancaster ,0.487979492,Lincoln ,Lancaster ,-1.730855032
2158,Jack Northrop ,Lancaster ,-2.193635736,Jack Northrop ,Lancaster ,-0.715497172
2160,West Wind ,Lancaster ,1.098026475,West Wind ,Lancaster ,0.48152241
3879,Neil Cummins ,Larkspur-Corte Madera,2.614469084,,,
2171,Yerba Buena ,Las Virgenes Unified,-1.081741,,,
2173,Lupin Hill ,Las Virgenes Unified,1.485009324,Lupin Hill ,Las Virgenes Unified,0.134070052
2174,Sumac ,Las Virgenes Unified,0.497708641,Sumac ,Las Virgenes Unified,2.602888157
8921,Lassen View ,Lassen View Union ,-1.45656719,Lassen View ,Lassen View Union ,-0.31427762
999,Laton ,Laton Joint Unified,0.592997743,Laton ,Laton Joint Unified,-0.468350121
2181,William Anderson ,Lawndale ,-2.341992009,William Anderson ,Lawndale ,-0.850345075
2182,Billy Mitchell ,Lawndale ,-0.959220563,Billy Mitchell ,Lawndale ,-2.2739127
2183,Lucille J. Smith ,Lawndale ,-0.727417131,Lucille J. Smith ,Lawndale ,-1.26270234
2184,Mark Twain ,Lawndale ,-1.989133645,Mark Twain ,Lawndale ,0.227691068
2185,F. D. Roosevelt ,Lawndale ,-0.221601384,,,
2187,William Green ,Lawndale ,-2.581915394,William Green ,Lawndale ,-6.333445618
3990,Laytonville ,Laytonville Unified,-0.436003241,Laytonville ,Laytonville Unified,-0.102417432
4020,Le Grand ,Le Grand Union ,2.801767966,Le Grand ,Le Grand Union ,-1.940443878
6643,Lemon Grove Academy for the Sciences and,Lemon Grove,-3.077949165,Lemon Grove Academy for the Sciences and Humanitie,Lemon Grove,-1.165520165
6644,Monterey Heights ,Lemon Grove,-0.271327195,Monterey Heights ,Lemon Grove,-1.64589868
6645,Mt. Vernon ,Lemon Grove,-1.101539837,Mt. Vernon ,Lemon Grove,-1.977511063
6646,San Altos ,Lemon Grove,-1.00974628,San Altos ,Lemon Grove,-2.298537581
6647,San Miguel ,Lemon Grove,-0.793979785,San Miguel ,Lemon Grove,0.239471191
6648,Vista La Mesa Academy,Lemon Grove,-0.971443067,Vista La Mesa Academy,Lemon Grove,-4.343852268
1651,Meadow Lane ,Lemoore Union ,0.630140625,Meadow Lane ,Lemoore Union ,-1.051345454
1652,P. W. Engvall ,Lemoore Union ,0.20441593,P. W. Engvall ,Lemoore Union ,-0.681245247
1653,Lemoore ,Lemoore Union ,-1.630327605,Lemoore ,Lemoore Union ,-0.746665605
1655,Cinnamon ,Lemoore Union ,0.401513222,Cinnamon ,Lemoore Union ,1.092190743
2196,Jefferson ,Lennox,-1.61469933,,,
8581,Liberty ,Liberty ,-0.975708116,Liberty ,Liberty ,0.033156757
9006,Liberty ,Liberty ,-1.45836305,Liberty ,Liberty ,-0.590023
7252,Colonial Heights,Lincoln Unified,-1.562358059,Colonial Heights,Lincoln Unified,-2.110564939
7253,John R. Williams,Lincoln Unified,0.045413239,John R. Williams,Lincoln Unified,1.057148105
7254,Lincoln ,Lincoln Unified,2.04365633,Lincoln ,Lincoln Unified,-0.350707213
7256,Tully C. Knoles,Lincoln Unified,-1.664224753,Tully C. Knoles,Lincoln Unified,-0.457888225
7257,Mable Barron,Lincoln Unified,1.59730014,Mable Barron,Lincoln Unified,0.31887906
7258,Claudia Landeen,Lincoln Unified,0.698324457,Claudia Landeen,Lincoln Unified,1.182788714
7259,Don Riggio,Lincoln Unified,2.9464116,Don Riggio,Lincoln Unified,0.61933747
7260,Brookside,Lincoln Unified,0.975403896,Brookside,Lincoln Unified,2.999408931
7263,Glenwood ,Linden Unified,-1.193117745,Glenwood ,Linden Unified,-2.331468917
7264,Linden ,Linden Unified,1.795846719,Linden ,Linden Unified,0.958826047
7266,Waverly ,Linden Unified,-2.971901354,Waverly ,Linden Unified,-0.780529402
2200,Cresson ,Little Lake City ,-1.394046328,Cresson ,Little Lake City ,-0.993219268
2201,Jersey Avenue ,Little Lake City ,-1.87171397,Jersey Avenue ,Little Lake City ,-1.783855282
2203,Lakeland ,Little Lake City ,-1.763408898,Lakeland ,Little Lake City ,-0.910688559
2205,Lakeview ,Little Lake City ,-0.729681994,Lakeview ,Little Lake City ,-1.919815289
2206,Paddison ,Little Lake City ,-0.996651376,Paddison ,Little Lake City ,-0.288083819
2207,Studebaker ,Little Lake City ,-3.289033111,Studebaker ,Little Lake City ,-0.837457701
2208,William W. Orr ,Little Lake City ,-1.302624721,William W. Orr ,Little Lake City ,-1.047115871
8199,Green Acres ,Live Oak ,1.513833965,Green Acres ,Live Oak ,-0.04521052
8200,Live Oak ,Live Oak ,0.677100623,Live Oak ,Live Oak ,-1.64762199
8202,Del Mar ,Live Oak ,2.039541915,Del Mar ,Live Oak ,-0.640902431
8864,Luther ,Live Oak Unified,-0.35270954,Luther ,Live Oak Unified,-2.953066554
144,Junction K-8,Livermore Valley Joint Unified,1.341947008,Junction K-8,Livermore Valley Joint Unified,4.026067545
146,Emma C. Smith ,Livermore Valley Joint Unified,-0.93783048,Emma C. Smith ,Livermore Valley Joint Unified,2.44731038
147,Jackson Avenue ,Livermore Valley Joint Unified,-1.267015927,Jackson Avenue ,Livermore Valley Joint Unified,0.051874524
148,Joe Michell,Livermore Valley Joint Unified,1.093150129,Joe Michell,Livermore Valley Joint Unified,-0.083039076
149,Marylin Avenue ,Livermore Valley Joint Unified,-1.608877054,Marylin Avenue ,Livermore Valley Joint Unified,0.034059878
151,Arroyo Seco ,Livermore Valley Joint Unified,2.847194798,Arroyo Seco ,Livermore Valley Joint Unified,1.51630583
153,Rancho Las Positas ,Livermore Valley Joint Unified,1.109921998,Rancho Las Positas ,Livermore Valley Joint Unified,1.736683404
154,Sunset ,Livermore Valley Joint Unified,-0.864530338,Sunset ,Livermore Valley Joint Unified,1.442349482
155,Leo R. Croce ,Livermore Valley Joint Unified,0.340216612,Leo R. Croce ,Livermore Valley Joint Unified,0.395052626
156,Altamont Creek ,Livermore Valley Joint Unified,-0.017789802,Altamont Creek ,Livermore Valley Joint Unified,0.271435297
4025,Campus Park ,Livingston Union,-0.909158919,Campus Park ,Livingston Union,-0.152713509
4027,Selma Herndon ,Livingston Union,0.695253669,Selma Herndon ,Livingston Union,-0.182715096
4028,Yamato Colony ,Livingston Union,0.329894105,Yamato Colony ,Livingston Union,-1.208934058
